fpr,tpr
0.13847675568743817,0.9794706900816226
0.13921859545004944,0.9794706900816226
0.13921859545004944,0.9797180311649765
0.1404549950544016,0.9797180311649765
0.1404549950544016,0.9799653722483305
0.1414441147378833,0.9799653722483305
0.1414441147378833,0.9802127133316844
0.14268051434223541,0.9802127133316844
0.14268051434223541,0.9804600544150384
0.14317507418397626,0.9804600544150384
0.14317507418397626,0.9807073954983923
0.1446587537091988,0.9807073954983923
0.1446587537091988,0.9809547365817463
0.14589515331355093,0.9809547365817463
0.14589515331355093,0.9812020776651001
0.14638971315529178,0.9812020776651001
0.14638971315529178,0.981696759831808
0.14812067260138476,0.981696759831808
0.14812067260138476,0.981944100915162
0.14886251236399603,0.981944100915162
0.14886251236399603,0.9821914419985159
0.15009891196834818,0.9821914419985159
0.15009891196834818,0.9824387830818699
0.15306627101879328,0.9824387830818699
0.15306627101879328,0.9829334652485778
0.15454995054401582,0.9829334652485778
0.15454995054401582,0.9831808063319317
0.15553907022749752,0.9831808063319317
0.15553907022749752,0.9834281474152857
0.1562809099901088,0.9834281474152857
0.1562809099901088,0.9836754884986396
0.15751730959446092,0.9836754884986396
0.15751730959446092,0.9839228295819936
0.16122650840751732,0.9839228295819936
0.16122650840751732,0.9841701706653475
0.16543026706231453,0.9841701706653475
0.16543026706231453,0.9844175117487015
0.16790306627101878,0.9844175117487015
0.16790306627101878,0.9846648528320554
0.17012858555885263,0.9846648528320554
0.17012858555885263,0.9849121939154093
0.17037586547972305,0.9849121939154093
0.17037586547972305,0.9851595349987633
0.17309594460929772,0.9851595349987633
0.17309594460929772,0.9854068760821172
0.17334322453016815,0.9854068760821172
0.17334322453016815,0.9856542171654712
0.17507418397626112,0.9856542171654712
0.17507418397626112,0.9859015582488251
0.17705242334322452,0.9859015582488251
0.17705242334322452,0.9861488993321791
0.17878338278931752,0.9861488993321791
0.17878338278931752,0.986396240415533
0.1824925816023739,0.986396240415533
0.1824925816023739,0.9868909225822409
0.18595450049455983,0.9868909225822409
0.18595450049455983,0.9871382636655949
0.18719090009891196,0.9871382636655949
0.18719090009891196,0.9873856047489488
0.18743818001978238,0.9873856047489488
0.18743818001978238,0.9881276279990107
0.1884272997032641,0.9881276279990107
0.1884272997032641,0.9883749690823646
0.19015825914935708,0.9883749690823646
0.19015825914935708,0.9886223101657186
0.1943620178041543,0.9886223101657186
0.1943620178041543,0.9888696512490724
0.19559841740850642,0.9888696512490724
0.19559841740850642,0.9891169923324264
0.19584569732937684,0.9891169923324264
0.19584569732937684,0.9893643334157803
0.1963402571711177,0.9893643334157803
0.1963402571711177,0.9896116744991343
0.19683481701285854,0.9896116744991343
0.19683481701285854,0.9898590155824882
0.19757665677546984,0.9898590155824882
0.19757665677546984,0.9901063566658422
0.1980712166172107,0.9901063566658422
0.1980712166172107,0.9903536977491961
0.19881305637982197,0.9903536977491961
0.19881305637982197,0.9906010388325501
0.20276953511374876,0.9906010388325501
0.20276953511374876,0.990848379915904
0.20771513353115728,0.990848379915904
0.20771513353115728,0.991095720999258
0.20944609297725025,0.991095720999258
0.20944609297725025,0.9913430620826119
0.21439169139465875,0.9913430620826119
0.21439169139465875,0.9915904031659659
0.22230464886251236,0.9915904031659659
0.22230464886251236,0.9918377442493198
0.22725024727992088,0.9918377442493198
0.22725024727992088,0.9920850853326738
0.22823936696340258,0.9920850853326738
0.22823936696340258,0.9923324264160277
0.22997032640949555,0.9923324264160277
0.22997032640949555,0.9925797674993816
0.2314540059347181,0.9925797674993816
0.2314540059347181,0.9928271085827356
0.23269040553907022,0.9928271085827356
0.23269040553907022,0.9930744496660895
0.23367952522255192,0.9930744496660895
0.23367952522255192,0.9933217907494435
0.23689416419386747,0.9933217907494435
0.23689416419386747,0.9935691318327974
0.23961424332344214,0.9935691318327974
0.23961424332344214,0.9938164729161514
0.24085064292779426,0.9938164729161514
0.24085064292779426,0.9940638139995053
0.24752720079129575,0.9940638139995053
0.24752720079129575,0.9943111550828593
0.2539564787339268,0.9943111550828593
0.2539564787339268,0.9945584961662132
0.25865479723046486,0.9945584961662132
0.25865479723046486,0.9948058372495672
0.2692878338278932,0.9948058372495672
0.2692878338278932,0.9950531783329211
0.27695351137487634,0.9950531783329211
0.27695351137487634,0.9953005194162751
0.2789317507418398,0.9953005194162751
0.2789317507418398,0.995547860499629
0.29055390702274975,0.995547860499629
0.29055390702274975,0.995795201582983
